product_id	shop_id	price_strength_level	product_strength_score	coupon_after_price	is_warn	warn_type	data_dt	dt
prod_1069	shop_002	优秀	50	284.73	否		2025-01-25	2025-01-25
prod_1171	shop_003	优秀	93	703.83	否		2025-01-25	2025-01-25
prod_1147	shop_003	较差	63	494.83	是	低价格力	2025-01-25	2025-01-25
prod_1163	shop_002	良好	95	587.23	否		2025-01-25	2025-01-25
prod_1230	shop_002	良好	100	738.62	否		2025-01-25	2025-01-25
prod_1113	shop_001	良好	53	99.9	否		2025-01-25	2025-01-25
prod_1129	shop_002	优秀	73	122.71	否		2025-01-25	2025-01-25
prod_1029	shop_003	较差	60	605.7	是	低价格力	2025-01-25	2025-01-25
prod_1151	shop_003	较差	72	414.12	是	低价格力	2025-01-25	2025-01-25
prod_1136	shop_002	优秀	76	315.26	否		2025-01-25	2025-01-25
prod_1478	shop_002	良好	96	675.76	否		2025-01-25	2025-01-25
prod_1249	shop_002	较差	93	731.42	是	低价格力	2025-01-25	2025-01-25
prod_1176	shop_003	优秀	72	730.23	否		2025-01-25	2025-01-25
prod_1391	shop_002	较差	86	544.24	是	低价格力	2025-01-25	2025-01-25
prod_1025	shop_001	较差	52	502.43	是	低价格力	2025-01-25	2025-01-25
prod_1482	shop_003	优秀	76	767.36	否		2025-01-25	2025-01-25
prod_1150	shop_002	优秀	73	289.41	否		2025-01-25	2025-01-25
prod_1260	shop_003	良好	72	583.31	否		2025-01-25	2025-01-25
prod_1329	shop_003	优秀	59	636.54	否		2025-01-25	2025-01-25
prod_1209	shop_002	优秀	97	186.22	否		2025-01-25	2025-01-25
prod_1110	shop_003	优秀	98	333.51	否		2025-01-25	2025-01-25
prod_1267	shop_003	良好	69	138.4	否		2025-01-25	2025-01-25
prod_1379	shop_003	较差	74	794.16	是	低价格力	2025-01-25	2025-01-25
prod_1244	shop_001	较差	98	634.5	是	低价格力	2025-01-25	2025-01-25
prod_1240	shop_003	优秀	78	450.77	否		2025-01-25	2025-01-25
prod_1217	shop_001	良好	57	554.01	否		2025-01-25	2025-01-25
prod_1243	shop_003	良好	95	307.47	否		2025-01-25	2025-01-25
prod_1441	shop_001	优秀	75	152.05	否		2025-01-25	2025-01-25
prod_1382	shop_003	良好	53	364.83	否		2025-01-25	2025-01-25
prod_1216	shop_002	优秀	65	743.33	否		2025-01-25	2025-01-25
prod_1049	shop_003	优秀	62	489.02	否		2025-01-25	2025-01-25
prod_1008	shop_002	较差	58	300.76	是	低价格力	2025-01-25	2025-01-25
prod_1338	shop_002	优秀	83	657.46	否		2025-01-25	2025-01-25
prod_1326	shop_002	较差	75	371.63	是	低价格力	2025-01-25	2025-01-25
