sku_id	product_id	shop_id	pay_count	pay_amount	sales_ratio	stock_count	stock_days	data_dt	time_type	dt
sku_10619	prod_1061	shop_001	389	359047.0	0.6555	811	2.1	2025-01-02	day	2025-01-02
sku_11715	prod_1171	shop_002	466	109202.44	0.6837	859	1.8	2025-01-02	day	2025-01-02
sku_10088	prod_1008	shop_001	486	352942.92	0.1215	147	0.3	2025-01-02	day	2025-01-02
sku_10069	prod_1006	shop_003	103	83448.54	0.7735	631	6.1	2025-01-02	day	2025-01-02
sku_11988	prod_1198	shop_003	37	26604.11	0.5654	795	20.9	2025-01-02	day	2025-01-02
sku_11841	prod_1184	shop_003	328	262088.4	0.3319	932	2.8	2025-01-02	day	2025-01-02
sku_10454	prod_1045	shop_002	154	78309.0	0.1712	527	3.4	2025-01-02	day	2025-01-02
sku_10438	prod_1043	shop_002	465	202633.05	0.6476	252	0.5	2025-01-02	day	2025-01-02
sku_10051	prod_1005	shop_002	231	209694.87	0.0648	501	2.2	2025-01-02	day	2025-01-02
sku_10636	prod_1063	shop_002	191	88751.97	0.7011	238	1.2	2025-01-02	day	2025-01-02
sku_11567	prod_1156	shop_002	366	178249.32	0.1269	768	2.1	2025-01-02	day	2025-01-02
sku_11054	prod_1105	shop_001	135	107114.4	0.4268	622	4.6	2025-01-02	day	2025-01-02
sku_10736	prod_1073	shop_003	75	59573.25	0.3086	59	0.8	2025-01-02	day	2025-01-02
sku_11553	prod_1155	shop_003	362	39222.7	0.6331	441	1.2	2025-01-02	day	2025-01-02
sku_10097	prod_1009	shop_001	459	407201.85	0.6449	740	1.6	2025-01-02	day	2025-01-02
sku_10880	prod_1088	shop_003	228	59072.52	0.074	462	2.0	2025-01-02	day	2025-01-02
sku_11228	prod_1122	shop_002	433	408106.83	0.0698	247	0.6	2025-01-02	day	2025-01-02
sku_10883	prod_1088	shop_002	439	354984.18	0.6241	344	0.8	2025-01-02	day	2025-01-02
sku_11433	prod_1143	shop_001	173	145771.53	0.0983	667	3.8	2025-01-02	day	2025-01-02
sku_10710	prod_1071	shop_002	262	124135.6	0.5133	555	2.1	2025-01-02	day	2025-01-02
sku_11242	prod_1124	shop_002	48	24036.48	0.1894	617	12.6	2025-01-02	day	2025-01-02
sku_10729	prod_1072	shop_003	279	61402.32	0.7098	334	1.2	2025-01-02	day	2025-01-02
sku_10034	prod_1003	shop_002	292	274982.24	0.1819	153	0.5	2025-01-02	day	2025-01-02
sku_10722	prod_1072	shop_001	192	121040.64	0.4715	656	3.4	2025-01-02	day	2025-01-02
sku_11599	prod_1159	shop_002	221	193277.76	0.5534	149	0.7	2025-01-02	day	2025-01-02
sku_11709	prod_1170	shop_003	423	364833.27	0.2779	848	2.0	2025-01-02	day	2025-01-02
sku_10090	prod_1009	shop_003	152	6608.96	0.6621	987	6.5	2025-01-02	day	2025-01-02
sku_10516	prod_1051	shop_002	194	175985.16	0.5046	618	3.2	2025-01-02	day	2025-01-02
sku_11698	prod_1169	shop_001	187	97855.23	0.0854	750	4.0	2025-01-02	day	2025-01-02
sku_10696	prod_1069	shop_002	420	85944.6	0.4293	450	1.1	2025-01-02	day	2025-01-02
sku_11721	prod_1172	shop_003	153	133258.41	0.2132	687	4.5	2025-01-02	week	2025-01-02
sku_10773	prod_1077	shop_003	318	136797.24	0.5087	719	2.3	2025-01-02	week	2025-01-02
sku_10472	prod_1047	shop_003	20	13846.8	0.6956	722	34.4	2025-01-02	week	2025-01-02
sku_10114	prod_1011	shop_001	224	99807.68	0.1916	241	1.1	2025-01-02	week	2025-01-02
sku_11874	prod_1187	shop_001	451	203725.72	0.4425	71	0.2	2025-01-02	week	2025-01-02
sku_11801	prod_1180	shop_003	355	344552.35	0.2125	640	1.8	2025-01-02	week	2025-01-02
sku_11359	prod_1135	shop_001	279	253795.14	0.5328	552	2.0	2025-01-02	week	2025-01-02
sku_10363	prod_1036	shop_002	50	19621.0	0.3163	312	6.1	2025-01-02	week	2025-01-02
sku_10304	prod_1030	shop_002	80	24710.4	0.5316	239	3.0	2025-01-02	week	2025-01-02
sku_11731	prod_1173	shop_003	324	82668.6	0.2113	607	1.9	2025-01-02	week	2025-01-02
sku_11836	prod_1183	shop_002	496	456181.12	0.4227	296	0.6	2025-01-02	week	2025-01-02
sku_10646	prod_1064	shop_001	498	471541.26	0.5634	767	1.5	2025-01-02	week	2025-01-02
sku_11611	prod_1161	shop_001	136	76472.8	0.651	741	5.4	2025-01-02	week	2025-01-02
sku_11349	prod_1134	shop_001	340	328365.2	0.603	516	1.5	2025-01-02	week	2025-01-02
sku_10078	prod_1007	shop_002	274	165082.26	0.738	524	1.9	2025-01-02	week	2025-01-02
sku_11272	prod_1127	shop_001	387	249762.06	0.5221	393	1.0	2025-01-02	week	2025-01-02
sku_11443	prod_1144	shop_002	245	169111.25	0.4459	746	3.0	2025-01-02	week	2025-01-02
sku_11107	prod_1110	shop_003	433	202444.82	0.5079	654	1.5	2025-01-02	week	2025-01-02
sku_11503	prod_1150	shop_001	133	123550.35	0.6483	386	2.9	2025-01-02	week	2025-01-02
sku_11193	prod_1119	shop_002	390	191162.4	0.3138	87	0.2	2025-01-02	week	2025-01-02
sku_10634	prod_1063	shop_003	182	173986.54	0.4652	668	3.7	2025-01-02	week	2025-01-02
sku_11885	prod_1188	shop_001	79	9511.6	0.3704	89	1.1	2025-01-02	week	2025-01-02
sku_10053	prod_1005	shop_002	392	14778.4	0.5094	808	2.1	2025-01-02	week	2025-01-02
sku_11053	prod_1105	shop_003	428	317845.64	0.3719	679	1.6	2025-01-02	week	2025-01-02
sku_11599	prod_1159	shop_001	331	33106.62	0.3584	821	2.5	2025-01-02	week	2025-01-02
sku_10602	prod_1060	shop_001	490	126322.0	0.7422	61	0.1	2025-01-02	week	2025-01-02
sku_11131	prod_1113	shop_002	200	135960.0	0.0556	684	3.4	2025-01-02	week	2025-01-02
sku_11600	prod_1160	shop_003	227	222539.45	0.7156	344	1.5	2025-01-02	week	2025-01-02
sku_10618	prod_1061	shop_002	454	21229.04	0.6533	772	1.7	2025-01-02	week	2025-01-02
sku_10276	prod_1027	shop_002	50	32545.0	0.3061	536	10.5	2025-01-02	week	2025-01-02
sku_10759	prod_1075	shop_002	219	56657.49	0.2536	222	1.0	2025-01-02	week	2025-01-02
sku_11931	prod_1193	shop_002	287	98679.21	0.2262	725	2.5	2025-01-02	week	2025-01-02
sku_10433	prod_1043	shop_002	161	11416.51	0.1317	840	5.2	2025-01-02	week	2025-01-02
sku_10207	prod_1020	shop_003	124	120571.4	0.742	790	6.3	2025-01-02	week	2025-01-02
sku_11086	prod_1108	shop_002	198	91058.22	0.4449	927	4.7	2025-01-02	week	2025-01-02
sku_11822	prod_1182	shop_002	197	101496.37	0.5353	363	1.8	2025-01-02	week	2025-01-02
sku_11409	prod_1140	shop_003	361	30872.72	0.4591	852	2.4	2025-01-02	week	2025-01-02
sku_10319	prod_1031	shop_002	472	387842.4	0.4827	283	0.6	2025-01-02	week	2025-01-02
sku_11310	prod_1131	shop_001	39	18214.56	0.6538	448	11.2	2025-01-02	week	2025-01-02
sku_11776	prod_1177	shop_002	261	243144.99	0.1277	897	3.4	2025-01-02	week	2025-01-02
sku_11442	prod_1144	shop_003	65	20836.4	0.7535	550	8.3	2025-01-02	week	2025-01-02
sku_11489	prod_1148	shop_002	364	106098.72	0.5956	342	0.9	2025-01-02	week	2025-01-02
sku_10746	prod_1074	shop_003	111	35515.56	0.7001	72	0.6	2025-01-02	week	2025-01-02
sku_11214	prod_1121	shop_001	174	127872.6	0.5519	404	2.3	2025-01-02	week	2025-01-02
sku_10335	prod_1033	shop_001	420	373653.0	0.6086	619	1.5	2025-01-02	week	2025-01-02
sku_11938	prod_1193	shop_003	434	47245.24	0.6019	792	1.8	2025-01-02	week	2025-01-02
sku_10135	prod_1013	shop_001	458	358540.72	0.6775	644	1.4	2025-01-02	week	2025-01-02
sku_10378	prod_1037	shop_001	365	88085.45	0.3088	610	1.7	2025-01-02	week	2025-01-02
sku_10708	prod_1070	shop_001	191	61509.64	0.5337	470	2.4	2025-01-02	week	2025-01-02
sku_11638	prod_1163	shop_001	464	240648.96	0.2447	54	0.1	2025-01-02	week	2025-01-02
sku_11688	prod_1168	shop_003	314	14007.54	0.2163	979	3.1	2025-01-02	month	2025-01-02
sku_11419	prod_1141	shop_002	334	48229.6	0.3903	846	2.5	2025-01-02	month	2025-01-02
sku_11659	prod_1165	shop_002	489	414843.15	0.5835	751	1.5	2025-01-02	month	2025-01-02
sku_11955	prod_1195	shop_002	204	23782.32	0.1625	249	1.2	2025-01-02	month	2025-01-02
sku_10876	prod_1087	shop_002	12	4640.4	0.5167	704	54.2	2025-01-02	month	2025-01-02
sku_10856	prod_1085	shop_002	490	42536.9	0.665	144	0.3	2025-01-02	month	2025-01-02
sku_11262	prod_1126	shop_003	320	74636.8	0.0813	470	1.5	2025-01-02	month	2025-01-02
sku_10815	prod_1081	shop_001	85	53614.6	0.4219	771	9.0	2025-01-02	month	2025-01-02
sku_11101	prod_1110	shop_003	181	110985.58	0.5368	977	5.4	2025-01-02	month	2025-01-02
sku_10709	prod_1070	shop_001	66	1900.14	0.3738	676	10.1	2025-01-02	month	2025-01-02
sku_10333	prod_1033	shop_003	97	90837.59	0.6236	671	6.8	2025-01-02	month	2025-01-02
sku_11241	prod_1124	shop_002	170	131211.1	0.0903	518	3.0	2025-01-02	month	2025-01-02
sku_11547	prod_1154	shop_001	178	171802.04	0.1631	410	2.3	2025-01-02	month	2025-01-02
sku_10875	prod_1087	shop_003	164	63960.0	0.395	798	4.8	2025-01-02	month	2025-01-02
sku_10176	prod_1017	shop_003	165	141306.0	0.1778	609	3.7	2025-01-02	month	2025-01-02
sku_11320	prod_1132	shop_003	279	158971.41	0.2356	681	2.4	2025-01-02	month	2025-01-02
sku_11505	prod_1150	shop_002	331	312589.78	0.061	915	2.8	2025-01-02	month	2025-01-02
sku_11564	prod_1156	shop_001	212	179720.88	0.4547	89	0.4	2025-01-02	month	2025-01-02
sku_11310	prod_1131	shop_001	404	399968.08	0.7812	248	0.6	2025-01-02	month	2025-01-02
sku_10811	prod_1081	shop_003	305	190265.1	0.6397	118	0.4	2025-01-02	month	2025-01-02
sku_10941	prod_1094	shop_002	195	84175.65	0.6774	281	1.4	2025-01-02	month	2025-01-02
sku_11770	prod_1177	shop_002	150	69643.5	0.7345	388	2.6	2025-01-02	month	2025-01-02
sku_11193	prod_1119	shop_001	245	9496.2	0.6356	621	2.5	2025-01-02	month	2025-01-02
sku_10476	prod_1047	shop_001	196	133397.6	0.3961	150	0.8	2025-01-02	month	2025-01-02
sku_11950	prod_1195	shop_001	45	33410.25	0.4943	867	18.8	2025-01-02	month	2025-01-02
sku_11238	prod_1123	shop_001	247	32804.07	0.346	130	0.5	2025-01-02	month	2025-01-02
sku_10459	prod_1045	shop_002	135	32084.1	0.5257	986	7.2	2025-01-02	month	2025-01-02
sku_11057	prod_1105	shop_001	23	10996.99	0.7381	866	36.1	2025-01-02	month	2025-01-02
sku_11549	prod_1154	shop_002	385	95014.15	0.6178	874	2.3	2025-01-02	month	2025-01-02
sku_11483	prod_1148	shop_002	365	273972.65	0.2486	563	1.5	2025-01-02	month	2025-01-02
sku_10896	prod_1089	shop_003	243	144295.83	0.4742	467	1.9	2025-01-02	month	2025-01-02
sku_10737	prod_1073	shop_001	213	156819.12	0.2548	248	1.2	2025-01-02	month	2025-01-02
sku_10113	prod_1011	shop_003	244	143842.88	0.5074	409	1.7	2025-01-02	month	2025-01-02
sku_11318	prod_1131	shop_002	198	52477.92	0.7109	552	2.8	2025-01-02	month	2025-01-02
sku_10921	prod_1092	shop_003	177	114203.94	0.3172	276	1.6	2025-01-02	month	2025-01-02
sku_11787	prod_1178	shop_001	421	99587.55	0.1419	888	2.1	2025-01-02	month	2025-01-02
sku_11149	prod_1114	shop_001	156	35268.48	0.1514	655	4.2	2025-01-02	month	2025-01-02
sku_11247	prod_1124	shop_001	385	383948.95	0.7822	385	1.0	2025-01-02	month	2025-01-02
sku_10038	prod_1003	shop_001	136	4808.96	0.2708	195	1.4	2025-01-02	month	2025-01-02
sku_10789	prod_1078	shop_001	254	225851.72	0.2004	599	2.3	2025-01-02	month	2025-01-02
sku_11536	prod_1153	shop_001	327	24923.94	0.489	754	2.3	2025-01-02	month	2025-01-02
sku_10836	prod_1083	shop_001	389	264088.21	0.3407	504	1.3	2025-01-02	month	2025-01-02
sku_10314	prod_1031	shop_003	58	7642.66	0.7334	522	8.8	2025-01-02	month	2025-01-02
sku_10287	prod_1028	shop_001	380	284483.2	0.609	316	0.8	2025-01-02	month	2025-01-02
sku_10465	prod_1046	shop_001	340	322585.2	0.4943	801	2.3	2025-01-02	month	2025-01-02
sku_10817	prod_1081	shop_001	443	413762.0	0.3725	913	2.1	2025-01-02	month	2025-01-02
sku_10025	prod_1002	shop_002	423	146577.96	0.1698	616	1.5	2025-01-02	month	2025-01-02
sku_11823	prod_1182	shop_003	418	168261.72	0.4358	495	1.2	2025-01-02	month	2025-01-02
sku_11748	prod_1174	shop_002	91	77870.52	0.7568	509	5.5	2025-01-02	month	2025-01-02
sku_11723	prod_1172	shop_001	232	165905.52	0.4347	594	2.5	2025-01-02	month	2025-01-02
sku_11377	prod_1137	shop_001	500	418275.0	0.4395	721	1.4	2025-01-02	7days	2025-01-02
sku_11611	prod_1161	shop_002	328	301510.72	0.2368	425	1.3	2025-01-02	7days	2025-01-02
sku_11859	prod_1185	shop_001	321	6541.98	0.1974	697	2.2	2025-01-02	7days	2025-01-02
sku_11162	prod_1116	shop_003	91	24129.56	0.1367	316	3.4	2025-01-02	7days	2025-01-02
sku_11510	prod_1151	shop_001	184	129931.6	0.549	724	3.9	2025-01-02	7days	2025-01-02
sku_10593	prod_1059	shop_002	453	43891.17	0.3567	743	1.6	2025-01-02	7days	2025-01-02
sku_10994	prod_1099	shop_003	175	98495.25	0.5021	719	4.1	2025-01-02	7days	2025-01-02
sku_11904	prod_1190	shop_002	489	444990.0	0.1843	266	0.5	2025-01-02	7days	2025-01-02
sku_11685	prod_1168	shop_001	65	16563.3	0.2999	170	2.6	2025-01-02	7days	2025-01-02
sku_11920	prod_1192	shop_002	209	50473.5	0.5258	881	4.2	2025-01-02	7days	2025-01-02
sku_11495	prod_1149	shop_003	281	80956.1	0.6323	686	2.4	2025-01-02	7days	2025-01-02
sku_11581	prod_1158	shop_001	152	40267.84	0.6767	790	5.2	2025-01-02	7days	2025-01-02
sku_11027	prod_1102	shop_001	171	25911.63	0.06	571	3.3	2025-01-02	7days	2025-01-02
sku_11637	prod_1163	shop_003	211	100402.24	0.0924	689	3.2	2025-01-02	7days	2025-01-02
sku_10798	prod_1079	shop_002	284	276914.2	0.3381	152	0.5	2025-01-02	7days	2025-01-02
sku_11512	prod_1151	shop_002	468	218326.68	0.2596	788	1.7	2025-01-02	7days	2025-01-02
sku_10751	prod_1075	shop_003	451	188959.98	0.5335	184	0.4	2025-01-02	7days	2025-01-02
sku_11187	prod_1118	shop_003	126	31014.9	0.36	92	0.7	2025-01-02	7days	2025-01-02
sku_10606	prod_1060	shop_003	107	7146.53	0.419	513	4.8	2025-01-02	7days	2025-01-02
sku_11826	prod_1182	shop_002	433	152870.65	0.4195	870	2.0	2025-01-02	7days	2025-01-02
sku_10197	prod_1019	shop_003	329	175728.77	0.5406	286	0.9	2025-01-02	7days	2025-01-02
sku_10356	prod_1035	shop_002	175	26407.5	0.4533	443	2.5	2025-01-02	7days	2025-01-02
sku_10519	prod_1051	shop_003	220	66712.8	0.3726	546	2.5	2025-01-02	7days	2025-01-02
sku_11218	prod_1121	shop_003	98	47486.88	0.4343	71	0.7	2025-01-02	7days	2025-01-02
sku_11144	prod_1114	shop_002	328	252441.92	0.6897	54	0.2	2025-01-02	7days	2025-01-02
sku_10069	prod_1006	shop_001	129	19304.85	0.2022	695	5.3	2025-01-02	7days	2025-01-02
sku_10237	prod_1023	shop_002	355	76179.45	0.3442	971	2.7	2025-01-02	7days	2025-01-02
sku_11639	prod_1163	shop_002	440	124440.8	0.4454	523	1.2	2025-01-02	7days	2025-01-02
sku_10302	prod_1030	shop_001	250	233617.5	0.3188	95	0.4	2025-01-02	7days	2025-01-02
sku_11422	prod_1142	shop_001	246	206637.54	0.766	214	0.9	2025-01-02	7days	2025-01-02
sku_10062	prod_1006	shop_003	279	187273.17	0.2521	650	2.3	2025-01-02	7days	2025-01-02
sku_11929	prod_1192	shop_003	93	63554.34	0.6047	226	2.4	2025-01-02	7days	2025-01-02
sku_10905	prod_1090	shop_001	423	49431.78	0.7825	291	0.7	2025-01-02	7days	2025-01-02
sku_11813	prod_1181	shop_002	276	28723.32	0.6835	915	3.3	2025-01-02	7days	2025-01-02
sku_11681	prod_1168	shop_003	416	102053.12	0.3634	483	1.2	2025-01-02	7days	2025-01-02
sku_10325	prod_1032	shop_003	393	153454.71	0.718	59	0.1	2025-01-02	7days	2025-01-02
sku_10491	prod_1049	shop_001	454	175984.02	0.074	65	0.1	2025-01-02	7days	2025-01-02
sku_11781	prod_1178	shop_001	207	60590.97	0.2033	664	3.2	2025-01-02	7days	2025-01-02
sku_11898	prod_1189	shop_003	349	24789.47	0.2467	252	0.7	2025-01-02	7days	2025-01-02
sku_10255	prod_1025	shop_002	133	7338.94	0.7799	591	4.4	2025-01-02	7days	2025-01-02
sku_10166	prod_1016	shop_003	271	164188.06	0.6611	930	3.4	2025-01-02	7days	2025-01-02
sku_11961	prod_1196	shop_003	33	25661.79	0.4289	565	16.6	2025-01-02	7days	2025-01-02
sku_10410	prod_1041	shop_003	23	14716.55	0.5382	869	36.2	2025-01-02	7days	2025-01-02
sku_11033	prod_1103	shop_002	149	17164.8	0.3025	50	0.3	2025-01-02	7days	2025-01-02
sku_11303	prod_1130	shop_002	90	43945.2	0.434	110	1.2	2025-01-02	7days	2025-01-02
sku_11812	prod_1181	shop_003	381	313444.89	0.6324	520	1.4	2025-01-02	7days	2025-01-02
sku_11451	prod_1145	shop_001	112	12586.56	0.5692	538	4.8	2025-01-02	7days	2025-01-02
sku_10132	prod_1013	shop_003	30	1066.2	0.285	406	13.1	2025-01-02	7days	2025-01-02
sku_11479	prod_1147	shop_001	267	240644.43	0.4363	541	2.0	2025-01-02	7days	2025-01-02
sku_10932	prod_1093	shop_003	288	122008.32	0.3502	635	2.2	2025-01-02	7days	2025-01-02
sku_11063	prod_1106	shop_003	109	39273.79	0.4546	753	6.8	2025-01-02	30days	2025-01-02
sku_11160	prod_1116	shop_003	310	200663.0	0.535	83	0.3	2025-01-02	30days	2025-01-02
sku_10734	prod_1073	shop_001	314	287416.76	0.2795	879	2.8	2025-01-02	30days	2025-01-02
sku_11422	prod_1142	shop_003	273	61839.96	0.272	830	3.0	2025-01-02	30days	2025-01-02
sku_10296	prod_1029	shop_003	371	93154.39	0.3699	57	0.2	2025-01-02	30days	2025-01-02
sku_11602	prod_1160	shop_003	175	55723.5	0.4776	798	4.5	2025-01-02	30days	2025-01-02
sku_11097	prod_1109	shop_002	321	158538.69	0.1806	618	1.9	2025-01-02	30days	2025-01-02
sku_10935	prod_1093	shop_002	382	226510.72	0.2576	466	1.2	2025-01-02	30days	2025-01-02
sku_10204	prod_1020	shop_003	285	67419.6	0.2732	465	1.6	2025-01-02	30days	2025-01-02
sku_10987	prod_1098	shop_002	38	1206.88	0.3113	191	4.9	2025-01-02	30days	2025-01-02
sku_10686	prod_1068	shop_001	114	93868.74	0.1914	244	2.1	2025-01-02	30days	2025-01-02
sku_10012	prod_1001	shop_003	189	154329.84	0.7531	202	1.1	2025-01-02	30days	2025-01-02
sku_11493	prod_1149	shop_002	449	47903.81	0.1129	345	0.8	2025-01-02	30days	2025-01-02
sku_11024	prod_1102	shop_001	178	149801.24	0.5125	437	2.4	2025-01-02	30days	2025-01-02
sku_10114	prod_1011	shop_002	343	152559.54	0.7342	54	0.2	2025-01-02	30days	2025-01-02
sku_11462	prod_1146	shop_001	324	296304.48	0.5233	319	1.0	2025-01-02	30days	2025-01-02
sku_10102	prod_1010	shop_001	340	93914.8	0.6765	607	1.8	2025-01-02	30days	2025-01-02
sku_10883	prod_1088	shop_001	241	140076.43	0.424	355	1.5	2025-01-02	30days	2025-01-02
sku_11560	prod_1156	shop_001	88	79802.8	0.3708	469	5.3	2025-01-02	30days	2025-01-02
sku_10440	prod_1044	shop_002	296	62077.12	0.3802	77	0.3	2025-01-02	30days	2025-01-02
sku_11934	prod_1193	shop_001	142	17494.4	0.4975	82	0.6	2025-01-02	30days	2025-01-02
sku_10117	prod_1011	shop_003	140	89667.2	0.253	632	4.5	2025-01-02	30days	2025-01-02
sku_10176	prod_1017	shop_001	50	6450.0	0.2607	370	7.3	2025-01-02	30days	2025-01-02
sku_11705	prod_1170	shop_002	197	119177.12	0.7564	955	4.8	2025-01-02	30days	2025-01-02
sku_10161	prod_1016	shop_001	174	100178.76	0.619	998	5.7	2025-01-02	30days	2025-01-02
sku_10224	prod_1022	shop_001	288	115179.84	0.1794	76	0.3	2025-01-02	30days	2025-01-02
sku_11710	prod_1171	shop_003	297	34784.64	0.4026	431	1.4	2025-01-02	30days	2025-01-02
sku_11829	prod_1182	shop_001	494	360629.88	0.6857	147	0.3	2025-01-02	30days	2025-01-02
sku_10189	prod_1018	shop_003	327	62244.45	0.5495	395	1.2	2025-01-02	30days	2025-01-02
sku_11395	prod_1139	shop_001	351	91088.01	0.2536	189	0.5	2025-01-02	30days	2025-01-02
sku_11341	prod_1134	shop_003	391	372982.72	0.514	998	2.5	2025-01-02	30days	2025-01-02
sku_11631	prod_1163	shop_001	161	131073.32	0.1816	84	0.5	2025-01-02	30days	2025-01-02
sku_11892	prod_1189	shop_001	25	21814.75	0.5845	106	4.1	2025-01-02	30days	2025-01-02
sku_10787	prod_1078	shop_003	479	236496.67	0.4838	765	1.6	2025-01-02	30days	2025-01-02
sku_11586	prod_1158	shop_003	349	51435.62	0.5956	569	1.6	2025-01-02	30days	2025-01-02
sku_10442	prod_1044	shop_002	248	195500.88	0.5841	245	1.0	2025-01-02	30days	2025-01-02
sku_10768	prod_1076	shop_002	368	287886.4	0.0914	95	0.3	2025-01-02	30days	2025-01-02
sku_11920	prod_1192	shop_001	417	184422.42	0.2777	157	0.4	2025-01-02	30days	2025-01-02
sku_10958	prod_1095	shop_002	455	120361.15	0.169	377	0.8	2025-01-02	30days	2025-01-02
sku_10266	prod_1026	shop_001	348	310179.36	0.259	165	0.5	2025-01-02	30days	2025-01-02
sku_10960	prod_1096	shop_003	342	159833.7	0.197	68	0.2	2025-01-02	30days	2025-01-02
sku_10703	prod_1070	shop_001	424	193496.64	0.5563	627	1.5	2025-01-02	30days	2025-01-02
sku_10355	prod_1035	shop_001	357	274011.78	0.3856	677	1.9	2025-01-02	30days	2025-01-02
sku_11522	prod_1152	shop_002	467	288909.55	0.7196	433	0.9	2025-01-02	30days	2025-01-02
sku_10817	prod_1081	shop_003	418	186114.5	0.7449	322	0.8	2025-01-02	30days	2025-01-02
sku_11879	prod_1187	shop_001	316	176956.84	0.2479	689	2.2	2025-01-02	30days	2025-01-02
sku_10643	prod_1064	shop_003	185	106802.35	0.279	600	3.2	2025-01-02	30days	2025-01-02
sku_10340	prod_1034	shop_003	336	41687.52	0.4368	523	1.6	2025-01-02	30days	2025-01-02
sku_10104	prod_1010	shop_003	33	5688.21	0.5638	670	19.7	2025-01-02	30days	2025-01-02
sku_11513	prod_1151	shop_003	457	412762.4	0.7237	644	1.4	2025-01-02	30days	2025-01-02
sku_11818	prod_1181	shop_001	202	40262.64	0.5559	534	2.6	2025-01-03	day	2025-01-03
sku_10924	prod_1092	shop_003	25	11288.25	0.531	569	21.9	2025-01-03	day	2025-01-03
sku_10699	prod_1069	shop_002	399	208417.65	0.522	556	1.4	2025-01-03	day	2025-01-03
sku_10917	prod_1091	shop_002	251	124867.48	0.0984	537	2.1	2025-01-03	day	2025-01-03
sku_11448	prod_1144	shop_001	128	66931.2	0.1017	75	0.6	2025-01-03	day	2025-01-03
sku_10333	prod_1033	shop_001	430	218620.6	0.7	612	1.4	2025-01-03	day	2025-01-03
sku_10673	prod_1067	shop_001	139	64033.13	0.5886	529	3.8	2025-01-03	day	2025-01-03
sku_11010	prod_1101	shop_001	239	86823.92	0.4285	873	3.6	2025-01-03	day	2025-01-03
sku_10761	prod_1076	shop_003	202	7156.86	0.5868	155	0.8	2025-01-03	day	2025-01-03
sku_11882	prod_1188	shop_003	214	209071.58	0.3033	217	1.0	2025-01-03	day	2025-01-03
sku_10731	prod_1073	shop_002	44	29738.28	0.2458	915	20.3	2025-01-03	day	2025-01-03
sku_11498	prod_1149	shop_003	402	210905.28	0.2652	745	1.8	2025-01-03	day	2025-01-03
sku_11887	prod_1188	shop_001	245	103870.2	0.4898	362	1.5	2025-01-03	day	2025-01-03
sku_11310	prod_1131	shop_001	189	81479.79	0.272	981	5.2	2025-01-03	day	2025-01-03
sku_11417	prod_1141	shop_001	369	117663.03	0.3965	90	0.2	2025-01-03	day	2025-01-03
sku_11457	prod_1145	shop_001	384	167466.24	0.6526	657	1.7	2025-01-03	day	2025-01-03
sku_11112	prod_1111	shop_002	473	325471.3	0.1681	765	1.6	2025-01-03	day	2025-01-03
sku_10836	prod_1083	shop_003	395	55390.85	0.5056	530	1.3	2025-01-03	day	2025-01-03
sku_11898	prod_1189	shop_001	127	80610.71	0.2108	463	3.6	2025-01-03	day	2025-01-03
sku_10052	prod_1005	shop_002	294	43332.66	0.7151	673	2.3	2025-01-03	day	2025-01-03
sku_10944	prod_1094	shop_003	171	102476.88	0.6274	560	3.3	2025-01-03	day	2025-01-03
sku_11881	prod_1188	shop_003	356	172083.28	0.4412	171	0.5	2025-01-03	day	2025-01-03
sku_10032	prod_1003	shop_002	462	87701.46	0.5155	620	1.3	2025-01-03	day	2025-01-03
sku_11663	prod_1166	shop_001	228	200022.12	0.7923	306	1.3	2025-01-03	day	2025-01-03
sku_10786	prod_1078	shop_001	447	338213.61	0.4699	322	0.7	2025-01-03	day	2025-01-03
sku_11463	prod_1146	shop_001	233	221545.72	0.5779	608	2.6	2025-01-03	day	2025-01-03
sku_11142	prod_1114	shop_002	373	177909.81	0.1064	901	2.4	2025-01-03	day	2025-01-03
sku_10872	prod_1087	shop_003	320	281638.4	0.0885	831	2.6	2025-01-03	day	2025-01-03
sku_11057	prod_1105	shop_003	105	79464.0	0.1322	150	1.4	2025-01-03	day	2025-01-03
sku_11545	prod_1154	shop_002	319	250233.17	0.5386	103	0.3	2025-01-03	day	2025-01-03
sku_11126	prod_1112	shop_002	62	42628.1	0.528	428	6.8	2025-01-03	day	2025-01-03
sku_10362	prod_1036	shop_001	161	39050.55	0.328	973	6.0	2025-01-03	day	2025-01-03
