product_id	shop_id	visitor_count	pay_buyer_count	pay_conversion_rate	data_dt	time_type	dt
prod_1337	shop_001	9178	607	0.0661	2025-01-02	month	2025-01-02
prod_1342	shop_001	1453	39	0.0268	2025-01-02	month	2025-01-02
prod_1442	shop_003	3842	337	0.0877	2025-01-02	month	2025-01-02
prod_1115	shop_001	1232	223	0.181	2025-01-02	month	2025-01-02
prod_1045	shop_001	4406	1083	0.2458	2025-01-02	month	2025-01-02
prod_1143	shop_002	9111	893	0.098	2025-01-02	month	2025-01-02
prod_1189	shop_001	3474	119	0.0343	2025-01-02	month	2025-01-02
prod_1477	shop_002	6551	1182	0.1804	2025-01-02	month	2025-01-02
prod_1469	shop_002	5517	190	0.0344	2025-01-02	month	2025-01-02
prod_1114	shop_003	1576	314	0.1992	2025-01-02	month	2025-01-02
prod_1194	shop_003	8557	754	0.0881	2025-01-02	month	2025-01-02
prod_1153	shop_001	7252	1070	0.1475	2025-01-02	month	2025-01-02
prod_1146	shop_002	3668	320	0.0872	2025-01-02	month	2025-01-02
prod_1247	shop_002	9985	2497	0.2501	2025-01-02	month	2025-01-02
prod_1102	shop_003	5889	1674	0.2843	2025-01-02	month	2025-01-02
prod_1311	shop_002	727	204	0.2806	2025-01-02	month	2025-01-02
prod_1243	shop_001	8569	2143	0.2501	2025-01-02	month	2025-01-02
prod_1366	shop_001	8396	970	0.1155	2025-01-02	month	2025-01-02
prod_1377	shop_002	8761	904	0.1032	2025-01-02	month	2025-01-02
prod_1173	shop_003	4506	169	0.0375	2025-01-02	month	2025-01-02
prod_1235	shop_003	9613	2182	0.227	2025-01-02	month	2025-01-02
prod_1457	shop_001	6079	1742	0.2866	2025-01-02	month	2025-01-02
prod_1202	shop_001	4166	113	0.0271	2025-01-02	month	2025-01-02
prod_1358	shop_003	1463	394	0.2693	2025-01-02	month	2025-01-02
prod_1493	shop_002	2420	320	0.1322	2025-01-02	month	2025-01-02
prod_1248	shop_002	5851	1711	0.2924	2025-01-02	month	2025-01-02
prod_1421	shop_003	7046	2054	0.2915	2025-01-02	month	2025-01-02
prod_1471	shop_002	5169	1306	0.2527	2025-01-02	month	2025-01-02
prod_1406	shop_001	7914	253	0.032	2025-01-02	7days	2025-01-02
prod_1343	shop_002	6445	71	0.011	2025-01-02	7days	2025-01-02
prod_1308	shop_001	5899	747	0.1266	2025-01-02	7days	2025-01-02
prod_1314	shop_002	4745	722	0.1522	2025-01-02	7days	2025-01-02
prod_1380	shop_003	282	62	0.2199	2025-01-02	7days	2025-01-02
prod_1315	shop_003	969	223	0.2301	2025-01-02	7days	2025-01-02
prod_1325	shop_001	3329	190	0.0571	2025-01-02	7days	2025-01-02
prod_1204	shop_003	6830	1112	0.1628	2025-01-02	7days	2025-01-02
prod_1054	shop_001	6833	1343	0.1965	2025-01-02	7days	2025-01-02
prod_1032	shop_003	4213	546	0.1296	2025-01-02	7days	2025-01-02
prod_1269	shop_001	1667	333	0.1998	2025-01-02	7days	2025-01-02
prod_1201	shop_003	8594	2190	0.2548	2025-01-02	7days	2025-01-02
prod_1222	shop_001	6568	851	0.1296	2025-01-02	7days	2025-01-02
prod_1094	shop_001	6257	1746	0.279	2025-01-02	7days	2025-01-02
prod_1299	shop_003	2744	29	0.0106	2025-01-02	7days	2025-01-02
prod_1068	shop_001	6142	185	0.0301	2025-01-02	7days	2025-01-02
prod_1128	shop_002	9859	2165	0.2196	2025-01-02	7days	2025-01-02
prod_1134	shop_002	7660	393	0.0513	2025-01-02	7days	2025-01-02
prod_1256	shop_003	5550	1257	0.2265	2025-01-02	7days	2025-01-02
prod_1414	shop_003	5727	1667	0.2911	2025-01-02	7days	2025-01-02
prod_1209	shop_003	2770	243	0.0877	2025-01-02	7days	2025-01-02
prod_1064	shop_003	4645	125	0.0269	2025-01-02	7days	2025-01-02
prod_1412	shop_003	8698	610	0.0701	2025-01-02	7days	2025-01-02
prod_1057	shop_002	5588	1592	0.2849	2025-01-02	7days	2025-01-02
prod_1111	shop_003	5107	1207	0.2363	2025-01-02	7days	2025-01-02
prod_1077	shop_003	6815	241	0.0354	2025-01-02	7days	2025-01-02
prod_1147	shop_003	1641	70	0.0427	2025-01-02	7days	2025-01-02
prod_1079	shop_002	7932	1677	0.2114	2025-01-02	7days	2025-01-02
prod_1292	shop_001	9752	1681	0.1724	2025-01-02	7days	2025-01-02
prod_1109	shop_003	6607	342	0.0518	2025-01-02	7days	2025-01-02
prod_1156	shop_001	5155	430	0.0834	2025-01-02	7days	2025-01-02
prod_1045	shop_003	3700	275	0.0743	2025-01-02	7days	2025-01-02
prod_1133	shop_001	4312	691	0.1603	2025-01-02	7days	2025-01-02
prod_1336	shop_001	4080	325	0.0797	2025-01-02	7days	2025-01-02
prod_1350	shop_003	9228	2514	0.2724	2025-01-02	7days	2025-01-02
prod_1206	shop_001	1164	29	0.0249	2025-01-02	7days	2025-01-02
prod_1107	shop_001	9148	2476	0.2707	2025-01-02	7days	2025-01-02
prod_1095	shop_003	1619	380	0.2347	2025-01-02	7days	2025-01-02
prod_1427	shop_001	7080	943	0.1332	2025-01-02	7days	2025-01-02
prod_1290	shop_003	7623	1591	0.2087	2025-01-02	7days	2025-01-02
prod_1498	shop_001	5543	339	0.0612	2025-01-02	7days	2025-01-02
prod_1085	shop_002	4835	686	0.1419	2025-01-02	7days	2025-01-02
prod_1455	shop_002	1303	55	0.0422	2025-01-02	7days	2025-01-02
prod_1438	shop_002	2020	454	0.2248	2025-01-02	7days	2025-01-02
prod_1450	shop_002	3746	73	0.0195	2025-01-02	7days	2025-01-02
prod_1287	shop_001	4656	1124	0.2414	2025-01-02	7days	2025-01-02
prod_1113	shop_003	7791	447	0.0574	2025-01-02	7days	2025-01-02
prod_1115	shop_001	9863	1654	0.1677	2025-01-02	7days	2025-01-02
prod_1486	shop_002	508	48	0.0945	2025-01-02	7days	2025-01-02
prod_1058	shop_001	522	120	0.2299	2025-01-02	7days	2025-01-02
prod_1478	shop_003	6426	1405	0.2186	2025-01-02	30days	2025-01-02
prod_1242	shop_003	5663	251	0.0443	2025-01-02	30days	2025-01-02
prod_1213	shop_001	2809	461	0.1641	2025-01-02	30days	2025-01-02
prod_1209	shop_001	7740	1424	0.184	2025-01-02	30days	2025-01-02
prod_1173	shop_003	2702	653	0.2417	2025-01-02	30days	2025-01-02
prod_1078	shop_001	9275	1591	0.1715	2025-01-02	30days	2025-01-02
prod_1083	shop_002	700	45	0.0643	2025-01-02	30days	2025-01-02
prod_1281	shop_003	7889	543	0.0688	2025-01-02	30days	2025-01-02
prod_1320	shop_002	983	88	0.0895	2025-01-02	30days	2025-01-02
prod_1196	shop_001	494	67	0.1356	2025-01-02	30days	2025-01-02
prod_1443	shop_002	3000	637	0.2123	2025-01-02	30days	2025-01-02
prod_1147	shop_002	931	126	0.1353	2025-01-02	30days	2025-01-02
prod_1476	shop_001	980	159	0.1622	2025-01-02	30days	2025-01-02
prod_1334	shop_002	4197	900	0.2144	2025-01-02	30days	2025-01-02
prod_1414	shop_003	7593	1820	0.2397	2025-01-02	30days	2025-01-02
prod_1310	shop_001	7344	1670	0.2274	2025-01-02	30days	2025-01-02
prod_1244	shop_001	9787	2262	0.2311	2025-01-02	30days	2025-01-02
prod_1314	shop_003	8968	2680	0.2988	2025-01-02	30days	2025-01-02
prod_1430	shop_002	5664	725	0.128	2025-01-02	30days	2025-01-02
prod_1358	shop_002	4456	501	0.1124	2025-01-02	30days	2025-01-02
prod_1480	shop_001	4473	736	0.1645	2025-01-02	30days	2025-01-02
prod_1388	shop_001	5450	1315	0.2413	2025-01-02	30days	2025-01-02
prod_1250	shop_002	1312	308	0.2348	2025-01-02	30days	2025-01-02
prod_1337	shop_003	7266	2107	0.29	2025-01-02	30days	2025-01-02
prod_1038	shop_001	4014	984	0.2451	2025-01-02	30days	2025-01-02
prod_1010	shop_003	3609	1035	0.2868	2025-01-02	30days	2025-01-02
prod_1331	shop_001	7159	192	0.0268	2025-01-02	30days	2025-01-02
prod_1363	shop_001	7443	759	0.102	2025-01-02	30days	2025-01-02
prod_1073	shop_001	697	67	0.0961	2025-01-02	30days	2025-01-02
prod_1254	shop_002	9554	499	0.0522	2025-01-02	30days	2025-01-02
prod_1129	shop_003	9315	2605	0.2797	2025-01-02	30days	2025-01-02
prod_1394	shop_001	2905	413	0.1422	2025-01-02	30days	2025-01-02
prod_1317	shop_002	4546	919	0.2022	2025-01-02	30days	2025-01-02
prod_1181	shop_002	7166	535	0.0747	2025-01-02	30days	2025-01-02
prod_1413	shop_001	4954	911	0.1839	2025-01-02	30days	2025-01-02
prod_1427	shop_002	6611	1583	0.2394	2025-01-02	30days	2025-01-02
prod_1295	shop_001	914	124	0.1357	2025-01-02	30days	2025-01-02
prod_1380	shop_003	320	20	0.0625	2025-01-02	30days	2025-01-02
prod_1277	shop_002	1998	239	0.1196	2025-01-02	30days	2025-01-02
prod_1374	shop_002	2443	704	0.2882	2025-01-02	30days	2025-01-02
prod_1218	shop_002	4660	367	0.0788	2025-01-02	30days	2025-01-02
prod_1410	shop_002	3825	461	0.1205	2025-01-02	30days	2025-01-02
prod_1131	shop_003	8208	1015	0.1237	2025-01-02	30days	2025-01-02
prod_1118	shop_002	9519	1933	0.2031	2025-01-02	30days	2025-01-02
prod_1289	shop_001	1536	456	0.2969	2025-01-02	30days	2025-01-02
prod_1086	shop_003	9966	248	0.0249	2025-01-02	30days	2025-01-02
prod_1125	shop_003	3923	480	0.1224	2025-01-02	30days	2025-01-02
prod_1167	shop_003	4857	1089	0.2242	2025-01-02	30days	2025-01-02
prod_1416	shop_002	2504	628	0.2508	2025-01-02	30days	2025-01-02
prod_1272	shop_002	586	128	0.2184	2025-01-02	30days	2025-01-02
prod_1160	shop_002	3653	501	0.1371	2025-01-03	day	2025-01-03
prod_1443	shop_001	2236	305	0.1364	2025-01-03	day	2025-01-03
prod_1224	shop_001	4372	109	0.0249	2025-01-03	day	2025-01-03
prod_1287	shop_002	8738	166	0.019	2025-01-03	day	2025-01-03
prod_1149	shop_001	6119	431	0.0704	2025-01-03	day	2025-01-03
prod_1471	shop_002	4706	339	0.072	2025-01-03	day	2025-01-03
prod_1349	shop_001	7463	1996	0.2675	2025-01-03	day	2025-01-03
prod_1000	shop_002	1751	352	0.201	2025-01-03	day	2025-01-03
prod_1176	shop_001	5760	1039	0.1804	2025-01-03	day	2025-01-03
prod_1169	shop_001	4326	1143	0.2642	2025-01-03	day	2025-01-03
prod_1225	shop_003	4846	160	0.033	2025-01-03	day	2025-01-03
prod_1355	shop_001	4062	648	0.1595	2025-01-03	day	2025-01-03
prod_1419	shop_003	3475	46	0.0132	2025-01-03	day	2025-01-03
prod_1357	shop_002	9784	1236	0.1263	2025-01-03	day	2025-01-03
prod_1034	shop_002	6861	366	0.0533	2025-01-03	day	2025-01-03
prod_1019	shop_002	7896	475	0.0602	2025-01-03	day	2025-01-03
prod_1325	shop_002	7099	1977	0.2785	2025-01-03	day	2025-01-03
prod_1391	shop_003	5855	19	0.0032	2025-01-03	day	2025-01-03
prod_1466	shop_001	7694	1233	0.1603	2025-01-03	day	2025-01-03
prod_1232	shop_003	7896	630	0.0798	2025-01-03	day	2025-01-03
prod_1243	shop_003	4499	112	0.0249	2025-01-03	day	2025-01-03
prod_1420	shop_003	1417	166	0.1171	2025-01-03	day	2025-01-03
prod_1103	shop_003	3189	921	0.2888	2025-01-03	day	2025-01-03
prod_1110	shop_002	2359	167	0.0708	2025-01-03	day	2025-01-03
prod_1049	shop_002	2070	438	0.2116	2025-01-03	day	2025-01-03
prod_1286	shop_003	4780	249	0.0521	2025-01-03	day	2025-01-03
prod_1212	shop_002	8563	1649	0.1926	2025-01-03	day	2025-01-03
prod_1193	shop_001	2503	714	0.2853	2025-01-03	day	2025-01-03
prod_1021	shop_003	3310	985	0.2976	2025-01-03	day	2025-01-03
prod_1175	shop_003	2669	595	0.2229	2025-01-03	day	2025-01-03
prod_1087	shop_002	7933	393	0.0495	2025-01-03	day	2025-01-03
prod_1397	shop_001	2405	288	0.1198	2025-01-03	day	2025-01-03
prod_1030	shop_002	3254	850	0.2612	2025-01-03	day	2025-01-03
prod_1229	shop_002	6423	153	0.0238	2025-01-03	day	2025-01-03
prod_1117	shop_003	3391	314	0.0926	2025-01-03	day	2025-01-03
prod_1291	shop_001	2966	832	0.2805	2025-01-03	day	2025-01-03
prod_1217	shop_001	5516	636	0.1153	2025-01-03	day	2025-01-03
prod_1091	shop_003	8021	316	0.0394	2025-01-03	day	2025-01-03
prod_1051	shop_003	8627	846	0.0981	2025-01-03	day	2025-01-03
prod_1348	shop_001	5762	1242	0.2156	2025-01-03	day	2025-01-03
prod_1409	shop_003	2808	266	0.0947	2025-01-03	day	2025-01-03
prod_1496	shop_002	1421	332	0.2336	2025-01-03	day	2025-01-03
prod_1306	shop_002	5823	974	0.1673	2025-01-03	day	2025-01-03
prod_1201	shop_001	3172	534	0.1683	2025-01-03	day	2025-01-03
prod_1402	shop_002	4013	617	0.1538	2025-01-03	day	2025-01-03
prod_1330	shop_001	3545	57	0.0161	2025-01-03	day	2025-01-03
prod_1483	shop_001	6466	355	0.0549	2025-01-03	day	2025-01-03
prod_1244	shop_003	1597	348	0.2179	2025-01-03	day	2025-01-03
prod_1184	shop_001	3353	204	0.0608	2025-01-03	day	2025-01-03
prod_1394	shop_003	7068	669	0.0947	2025-01-03	day	2025-01-03
prod_1431	shop_003	954	25	0.0262	2025-01-03	week	2025-01-03
prod_1149	shop_001	6976	1131	0.1621	2025-01-03	week	2025-01-03
prod_1362	shop_003	1486	253	0.1703	2025-01-03	week	2025-01-03
prod_1490	shop_003	8284	1474	0.1779	2025-01-03	week	2025-01-03
prod_1408	shop_002	8410	336	0.04	2025-01-03	week	2025-01-03
prod_1461	shop_002	6266	1065	0.17	2025-01-03	week	2025-01-03
prod_1141	shop_003	9855	2473	0.2509	2025-01-03	week	2025-01-03
prod_1011	shop_002	3385	28	0.0083	2025-01-03	week	2025-01-03
prod_1225	shop_002	5199	594	0.1143	2025-01-03	week	2025-01-03
prod_1247	shop_003	1500	355	0.2367	2025-01-03	week	2025-01-03
prod_1170	shop_003	8217	953	0.116	2025-01-03	week	2025-01-03
prod_1270	shop_002	1005	56	0.0557	2025-01-03	week	2025-01-03
prod_1221	shop_003	8797	2166	0.2462	2025-01-03	week	2025-01-03
prod_1441	shop_002	7179	1769	0.2464	2025-01-03	week	2025-01-03
prod_1320	shop_003	3568	86	0.0241	2025-01-03	week	2025-01-03
prod_1018	shop_003	2569	88	0.0343	2025-01-03	week	2025-01-03
prod_1028	shop_002	2479	614	0.2477	2025-01-03	week	2025-01-03
prod_1090	shop_001	9626	1246	0.1294	2025-01-03	week	2025-01-03
prod_1455	shop_001	8444	1327	0.1572	2025-01-03	week	2025-01-03
prod_1179	shop_003	338	55	0.1627	2025-01-03	week	2025-01-03
prod_1078	shop_003	2658	283	0.1065	2025-01-03	week	2025-01-03
prod_1457	shop_001	8168	871	0.1066	2025-01-03	week	2025-01-03
prod_1325	shop_002	9543	382	0.04	2025-01-03	week	2025-01-03
prod_1194	shop_003	4184	950	0.2271	2025-01-03	week	2025-01-03
prod_1324	shop_002	900	113	0.1256	2025-01-03	week	2025-01-03
prod_1043	shop_003	9717	1628	0.1675	2025-01-03	week	2025-01-03
prod_1038	shop_002	9783	387	0.0396	2025-01-03	week	2025-01-03
prod_1276	shop_001	6886	784	0.1139	2025-01-03	week	2025-01-03
prod_1161	shop_002	7387	1645	0.2227	2025-01-03	week	2025-01-03
prod_1344	shop_003	3112	887	0.285	2025-01-03	week	2025-01-03
prod_1234	shop_001	6534	978	0.1497	2025-01-03	week	2025-01-03
prod_1306	shop_002	5008	1043	0.2083	2025-01-03	week	2025-01-03
prod_1136	shop_002	5921	17	0.0029	2025-01-03	week	2025-01-03
prod_1361	shop_001	3627	449	0.1238	2025-01-03	week	2025-01-03
prod_1434	shop_001	7433	399	0.0537	2025-01-03	week	2025-01-03
prod_1489	shop_001	2785	394	0.1415	2025-01-03	week	2025-01-03
prod_1142	shop_002	3168	273	0.0862	2025-01-03	week	2025-01-03
prod_1184	shop_003	9179	1267	0.138	2025-01-03	week	2025-01-03
prod_1470	shop_003	1249	153	0.1225	2025-01-03	week	2025-01-03
prod_1268	shop_002	8706	457	0.0525	2025-01-03	week	2025-01-03
prod_1485	shop_001	6253	1619	0.2589	2025-01-03	week	2025-01-03
prod_1315	shop_003	6891	1266	0.1837	2025-01-03	week	2025-01-03
prod_1235	shop_001	3052	597	0.1956	2025-01-03	week	2025-01-03
prod_1322	shop_002	4447	854	0.192	2025-01-03	week	2025-01-03
prod_1335	shop_003	4341	903	0.208	2025-01-03	week	2025-01-03
prod_1070	shop_001	7310	771	0.1055	2025-01-03	week	2025-01-03
prod_1097	shop_003	4301	573	0.1332	2025-01-03	week	2025-01-03
prod_1195	shop_003	8318	2112	0.2539	2025-01-03	week	2025-01-03
prod_1226	shop_003	6816	787	0.1155	2025-01-03	week	2025-01-03
prod_1263	shop_001	2603	114	0.0438	2025-01-03	week	2025-01-03
prod_1101	shop_001	6276	1720	0.2741	2025-01-03	month	2025-01-03
prod_1477	shop_002	4259	237	0.0556	2025-01-03	month	2025-01-03
prod_1416	shop_002	8498	527	0.062	2025-01-03	month	2025-01-03
prod_1172	shop_001	9923	985	0.0993	2025-01-03	month	2025-01-03
prod_1059	shop_003	6987	1349	0.1931	2025-01-03	month	2025-01-03
prod_1366	shop_001	6989	596	0.0853	2025-01-03	month	2025-01-03
prod_1092	shop_002	3679	296	0.0805	2025-01-03	month	2025-01-03
prod_1031	shop_003	2855	427	0.1496	2025-01-03	month	2025-01-03
prod_1496	shop_001	4801	1023	0.2131	2025-01-03	month	2025-01-03
prod_1266	shop_001	2279	568	0.2492	2025-01-03	month	2025-01-03
prod_1333	shop_002	7716	1399	0.1813	2025-01-03	month	2025-01-03
prod_1315	shop_002	8661	1396	0.1612	2025-01-03	month	2025-01-03
prod_1428	shop_003	210	14	0.0667	2025-01-03	month	2025-01-03
prod_1401	shop_003	1985	195	0.0982	2025-01-03	month	2025-01-03
prod_1069	shop_002	4749	540	0.1137	2025-01-03	month	2025-01-03
prod_1449	shop_003	9223	2306	0.25	2025-01-03	month	2025-01-03
prod_1412	shop_003	9510	440	0.0463	2025-01-03	month	2025-01-03
prod_1161	shop_002	4269	1264	0.2961	2025-01-03	month	2025-01-03
prod_1300	shop_002	8927	2604	0.2917	2025-01-03	month	2025-01-03
prod_1154	shop_003	8460	1855	0.2193	2025-01-03	month	2025-01-03
prod_1482	shop_003	3275	502	0.1533	2025-01-03	month	2025-01-03
prod_1098	shop_003	1939	550	0.2837	2025-01-03	month	2025-01-03
prod_1168	shop_001	756	129	0.1706	2025-01-03	month	2025-01-03
prod_1375	shop_002	2553	440	0.1723	2025-01-03	month	2025-01-03
prod_1466	shop_002	2533	634	0.2503	2025-01-03	month	2025-01-03
prod_1250	shop_002	9123	607	0.0665	2025-01-03	month	2025-01-03
prod_1447	shop_001	3770	1127	0.2989	2025-01-03	month	2025-01-03
prod_1432	shop_002	5873	1030	0.1754	2025-01-03	month	2025-01-03
prod_1087	shop_003	7860	1197	0.1523	2025-01-03	month	2025-01-03
prod_1377	shop_001	8664	2519	0.2907	2025-01-03	month	2025-01-03
prod_1039	shop_001	1864	339	0.1819	2025-01-03	month	2025-01-03
prod_1277	shop_003	4809	452	0.094	2025-01-03	month	2025-01-03
prod_1372	shop_003	1019	78	0.0765	2025-01-03	month	2025-01-03
prod_1379	shop_001	4606	462	0.1003	2025-01-03	month	2025-01-03
prod_1080	shop_001	7643	639	0.0836	2025-01-03	month	2025-01-03
prod_1491	shop_003	6447	1671	0.2592	2025-01-03	month	2025-01-03
prod_1155	shop_001	5533	1365	0.2467	2025-01-03	month	2025-01-03
prod_1269	shop_002	8943	1665	0.1862	2025-01-03	month	2025-01-03
prod_1414	shop_002	2292	221	0.0964	2025-01-03	month	2025-01-03
prod_1335	shop_003	6369	463	0.0727	2025-01-03	month	2025-01-03
prod_1193	shop_002	3977	578	0.1453	2025-01-03	month	2025-01-03
prod_1270	shop_003	1116	259	0.2321	2025-01-03	month	2025-01-03
prod_1182	shop_003	8183	2313	0.2827	2025-01-03	month	2025-01-03
prod_1090	shop_001	1581	355	0.2245	2025-01-03	month	2025-01-03
prod_1380	shop_003	3621	979	0.2704	2025-01-03	month	2025-01-03
prod_1046	shop_002	6005	645	0.1074	2025-01-03	month	2025-01-03
prod_1425	shop_002	1347	293	0.2175	2025-01-03	month	2025-01-03
prod_1492	shop_003	815	30	0.0368	2025-01-03	month	2025-01-03
prod_1151	shop_001	8805	250	0.0284	2025-01-03	month	2025-01-03
prod_1246	shop_002	6814	1428	0.2096	2025-01-03	month	2025-01-03
prod_1416	shop_002	5301	152	0.0287	2025-01-03	7days	2025-01-03
prod_1054	shop_002	2020	258	0.1277	2025-01-03	7days	2025-01-03
prod_1334	shop_002	9006	2439	0.2708	2025-01-03	7days	2025-01-03
prod_1024	shop_001	7408	1278	0.1725	2025-01-03	7days	2025-01-03
prod_1162	shop_002	993	257	0.2588	2025-01-03	7days	2025-01-03
prod_1381	shop_002	7642	435	0.0569	2025-01-03	7days	2025-01-03
prod_1075	shop_003	1426	362	0.2539	2025-01-03	7days	2025-01-03
prod_1062	shop_002	6951	2042	0.2938	2025-01-03	7days	2025-01-03
prod_1389	shop_001	2616	48	0.0183	2025-01-03	7days	2025-01-03
prod_1047	shop_003	7522	1806	0.2401	2025-01-03	7days	2025-01-03
prod_1345	shop_003	7342	1644	0.2239	2025-01-03	7days	2025-01-03
prod_1465	shop_003	8591	2384	0.2775	2025-01-03	7days	2025-01-03
prod_1055	shop_001	2705	272	0.1006	2025-01-03	7days	2025-01-03
prod_1494	shop_003	1639	403	0.2459	2025-01-03	7days	2025-01-03
prod_1159	shop_003	8927	2184	0.2447	2025-01-03	7days	2025-01-03
prod_1174	shop_001	4479	1283	0.2864	2025-01-03	7days	2025-01-03
prod_1276	shop_002	6349	1644	0.2589	2025-01-03	7days	2025-01-03
prod_1118	shop_003	2622	611	0.233	2025-01-03	7days	2025-01-03
prod_1129	shop_003	2539	487	0.1918	2025-01-03	7days	2025-01-03
prod_1185	shop_003	2889	152	0.0526	2025-01-03	7days	2025-01-03
prod_1038	shop_003	6046	596	0.0986	2025-01-03	7days	2025-01-03
prod_1178	shop_002	5863	253	0.0432	2025-01-03	7days	2025-01-03
prod_1072	shop_001	9876	765	0.0775	2025-01-03	7days	2025-01-03
prod_1001	shop_003	7932	922	0.1162	2025-01-03	7days	2025-01-03
prod_1480	shop_003	9594	427	0.0445	2025-01-03	7days	2025-01-03
prod_1222	shop_003	1335	319	0.239	2025-01-03	7days	2025-01-03
prod_1088	shop_003	8856	211	0.0238	2025-01-03	7days	2025-01-03
prod_1454	shop_002	5483	1365	0.249	2025-01-03	7days	2025-01-03
prod_1167	shop_001	5683	127	0.0223	2025-01-03	7days	2025-01-03
prod_1235	shop_001	1212	318	0.2624	2025-01-03	7days	2025-01-03
prod_1226	shop_003	3013	172	0.0571	2025-01-03	7days	2025-01-03
prod_1491	shop_003	2112	295	0.1397	2025-01-03	7days	2025-01-03
prod_1493	shop_003	1755	469	0.2672	2025-01-03	7days	2025-01-03
prod_1059	shop_003	6612	1333	0.2016	2025-01-03	7days	2025-01-03
prod_1435	shop_001	8817	1550	0.1758	2025-01-03	7days	2025-01-03
prod_1481	shop_002	7916	430	0.0543	2025-01-03	7days	2025-01-03
prod_1117	shop_001	9994	2647	0.2649	2025-01-03	7days	2025-01-03
prod_1022	shop_002	7542	207	0.0274	2025-01-03	7days	2025-01-03
prod_1048	shop_003	1736	41	0.0236	2025-01-03	7days	2025-01-03
prod_1286	shop_003	9458	1885	0.1993	2025-01-03	7days	2025-01-03
prod_1086	shop_002	7959	375	0.0471	2025-01-03	7days	2025-01-03
prod_1380	shop_001	6591	1495	0.2268	2025-01-03	7days	2025-01-03
prod_1244	shop_001	6281	798	0.127	2025-01-03	7days	2025-01-03
prod_1199	shop_002	8837	7	0.0008	2025-01-03	7days	2025-01-03
prod_1254	shop_003	6774	999	0.1475	2025-01-03	7days	2025-01-03
prod_1440	shop_003	1249	32	0.0256	2025-01-03	7days	2025-01-03
prod_1336	shop_001	3108	441	0.1419	2025-01-03	7days	2025-01-03
prod_1426	shop_003	5262	135	0.0257	2025-01-03	7days	2025-01-03
prod_1163	shop_001	2883	363	0.1259	2025-01-03	7days	2025-01-03
prod_1428	shop_003	4234	102	0.0241	2025-01-03	7days	2025-01-03
prod_1062	shop_003	6116	845	0.1382	2025-01-03	30days	2025-01-03
prod_1222	shop_002	6682	350	0.0524	2025-01-03	30days	2025-01-03
prod_1214	shop_002	4986	90	0.0181	2025-01-03	30days	2025-01-03
prod_1357	shop_001	8538	1950	0.2284	2025-01-03	30days	2025-01-03
prod_1000	shop_003	8311	1573	0.1893	2025-01-03	30days	2025-01-03
prod_1415	shop_002	8557	1826	0.2134	2025-01-03	30days	2025-01-03
prod_1293	shop_002	9275	649	0.07	2025-01-03	30days	2025-01-03
prod_1125	shop_001	347	95	0.2738	2025-01-03	30days	2025-01-03
prod_1213	shop_003	5074	1419	0.2797	2025-01-03	30days	2025-01-03
prod_1176	shop_001	7072	356	0.0503	2025-01-03	30days	2025-01-03
prod_1404	shop_003	1867	170	0.0911	2025-01-03	30days	2025-01-03
prod_1073	shop_002	6080	1408	0.2316	2025-01-03	30days	2025-01-03
prod_1140	shop_003	1992	20	0.01	2025-01-03	30days	2025-01-03
prod_1493	shop_002	2877	309	0.1074	2025-01-03	30days	2025-01-03
prod_1409	shop_003	2942	641	0.2179	2025-01-03	30days	2025-01-03
prod_1245	shop_001	7573	1027	0.1356	2025-01-03	30days	2025-01-03
prod_1258	shop_002	3434	832	0.2423	2025-01-03	30days	2025-01-03
prod_1275	shop_002	267	31	0.1161	2025-01-03	30days	2025-01-03
prod_1046	shop_003	4527	531	0.1173	2025-01-03	30days	2025-01-03
